job,default,cons.price.idx,cons.conf.idx,euribor3m,y
5.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,94.465,-41.8,4.947,0
1.0,0.0,93.994,-36.4,4.856,0
3.0,0.0,92.431,-26.9,0.737,0
10.0,0.0,92.893,-46.2,1.327,0
3.0,1.0,94.465,-41.8,4.961,0
5.0,1.0,94.465,-41.8,4.961,0
4.0,0.0,92.893,-46.2,1.299,0
4.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.444,-36.1,4.964,0
3.0,0.0,93.075,-47.1,1.423,0
3.0,1.0,93.994,-36.4,4.859,0
2.0,0.0,93.2,-42.0,4.021,0
5.0,0.0,92.201,-31.4,0.849,1
6.0,0.0,93.994,-36.4,4.859,0
1.0,0.0,92.431,-26.9,0.733,0
4.0,0.0,93.876,-40.0,0.682,0
4.0,0.0,93.918,-42.7,4.96,0
3.0,0.0,92.893,-46.2,1.334,0
3.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,92.201,-31.4,0.883,0
9.0,0.0,93.994,-36.4,4.86,0
8.0,0.0,94.465,-41.8,4.959,0
3.0,1.0,93.918,-42.7,4.958,0
3.0,0.0,93.918,-42.7,4.968,0
3.0,0.0,94.215,-40.3,0.846,1
2.0,0.0,93.2,-42.0,4.153,0
3.0,1.0,93.075,-47.1,1.405,0
4.0,0.0,93.994,-36.4,4.857,0
6.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,93.444,-36.1,4.965,0
1.0,0.0,92.893,-46.2,1.354,0
7.0,0.0,94.055,-39.8,0.713,0
3.0,0.0,92.963,-40.8,1.266,0
2.0,1.0,93.444,-36.1,4.964,0
4.0,0.0,93.444,-36.1,4.962,0
2.0,0.0,93.918,-42.7,4.963,0
6.0,0.0,93.075,-47.1,1.384,0
2.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,93.444,-36.1,4.965,0
6.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,92.893,-46.2,1.244,0
3.0,0.0,92.379,-29.8,0.797,0
2.0,1.0,93.444,-36.1,4.964,0
6.0,0.0,93.2,-42.0,4.076,0
11.0,1.0,93.444,-36.1,4.968,0
5.0,0.0,94.601,-49.5,1.0,0
1.0,1.0,93.444,-36.1,4.966,0
4.0,0.0,93.444,-36.1,4.968,0
2.0,1.0,93.918,-42.7,4.966,0
2.0,1.0,94.465,-41.8,4.958,0
2.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,94.215,-40.3,0.835,1
1.0,0.0,94.465,-41.8,4.959,0
2.0,0.0,93.444,-36.1,4.968,0
4.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,92.893,-46.2,1.281,0
3.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,93.2,-42.0,4.153,0
1.0,0.0,93.994,-36.4,4.859,0
3.0,0.0,92.893,-46.2,1.313,0
6.0,0.0,92.201,-31.4,0.869,1
11.0,0.0,92.469,-33.6,1.029,0
2.0,0.0,94.199,-37.5,0.878,0
2.0,0.0,93.444,-36.1,4.965,0
1.0,1.0,93.994,-36.4,4.864,0
2.0,0.0,92.893,-46.2,1.266,0
10.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.2,-42.0,4.021,0
3.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.444,-36.1,4.968,0
0.0,0.0,93.918,-42.7,4.966,0
3.0,1.0,94.465,-41.8,4.961,0
2.0,1.0,93.444,-36.1,4.966,0
4.0,0.0,93.918,-42.7,4.957,0
3.0,1.0,92.893,-46.2,1.344,0
3.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.2,-42.0,4.12,0
1.0,0.0,93.918,-42.7,4.958,1
3.0,0.0,92.893,-46.2,1.25,0
4.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,92.893,-46.2,1.327,0
2.0,0.0,93.444,-36.1,4.964,0
1.0,0.0,93.075,-47.1,1.466,0
1.0,0.0,93.918,-42.7,4.963,0
3.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.075,-47.1,1.41,0
5.0,0.0,92.843,-50.0,1.663,1
4.0,0.0,93.444,-36.1,4.965,1
8.0,0.0,92.893,-46.2,1.264,0
2.0,1.0,94.465,-41.8,4.864,1
4.0,0.0,94.465,-41.8,4.866,0
4.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.994,-36.4,4.856,0
7.0,1.0,94.465,-41.8,4.865,0
4.0,0.0,93.444,-36.1,4.963,0
6.0,0.0,93.918,-42.7,4.961,0
3.0,0.0,92.893,-46.2,1.291,1
3.0,1.0,93.994,-36.4,4.856,0
4.0,0.0,94.465,-41.8,4.961,0
4.0,0.0,93.444,-36.1,4.964,0
3.0,1.0,93.994,-36.4,4.859,0
0.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.968,1
4.0,0.0,93.2,-42.0,4.076,0
6.0,0.0,92.893,-46.2,1.266,0
6.0,0.0,93.444,-36.1,4.964,0
3.0,1.0,93.2,-42.0,4.12,0
10.0,1.0,92.893,-46.2,1.266,0
5.0,0.0,92.431,-26.9,0.74,0
1.0,0.0,94.465,-41.8,4.967,0
1.0,1.0,93.918,-42.7,4.96,0
5.0,0.0,93.075,-47.1,1.405,1
2.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,93.075,-47.1,1.384,0
2.0,0.0,93.2,-42.0,4.153,0
1.0,0.0,93.918,-42.7,4.957,0
6.0,0.0,93.994,-36.4,4.856,0
6.0,0.0,93.918,-42.7,4.962,0
7.0,0.0,94.465,-41.8,4.958,0
1.0,1.0,93.994,-36.4,4.858,0
2.0,0.0,93.444,-36.1,4.968,1
8.0,0.0,93.444,-36.1,4.965,0
4.0,1.0,93.444,-36.1,4.965,0
3.0,1.0,93.994,-36.4,4.859,1
3.0,0.0,92.893,-46.2,1.291,0
4.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,92.201,-31.4,0.825,1
8.0,0.0,93.369,-34.8,0.651,0
2.0,0.0,93.444,-36.1,4.965,1
4.0,0.0,93.2,-42.0,4.021,1
2.0,0.0,93.444,-36.1,4.965,0
8.0,0.0,93.994,-36.4,4.857,0
7.0,0.0,93.2,-42.0,4.153,0
3.0,1.0,93.444,-36.1,4.968,0
2.0,0.0,93.444,-36.1,4.963,0
1.0,1.0,93.994,-36.4,4.859,0
3.0,1.0,93.918,-42.7,4.959,0
3.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,93.444,-36.1,4.966,0
4.0,0.0,92.201,-31.4,0.881,1
4.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,94.199,-37.5,0.879,0
5.0,0.0,92.649,-30.1,0.718,1
2.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,94.465,-41.8,4.967,0
2.0,0.0,93.749,-34.6,0.659,1
2.0,0.0,93.918,-42.7,4.968,0
4.0,1.0,93.994,-36.4,4.858,0
2.0,1.0,93.918,-42.7,4.968,0
2.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,93.444,-36.1,4.968,0
6.0,0.0,92.963,-40.8,1.26,0
2.0,0.0,93.918,-42.7,4.957,0
0.0,0.0,93.994,-36.4,4.859,0
5.0,1.0,94.601,-49.5,0.993,0
11.0,1.0,93.918,-42.7,4.963,0
6.0,0.0,93.444,-36.1,4.964,0
3.0,0.0,93.444,-36.1,4.97,0
6.0,1.0,93.918,-42.7,4.96,0
2.0,0.0,92.843,-50.0,1.811,0
4.0,0.0,93.444,-36.1,4.963,0
10.0,0.0,93.075,-47.1,1.453,0
2.0,0.0,92.963,-40.8,1.262,1
3.0,0.0,92.893,-46.2,1.334,0
2.0,0.0,93.444,-36.1,4.963,0
4.0,1.0,93.444,-36.1,4.964,0
2.0,1.0,94.465,-41.8,4.96,0
11.0,0.0,92.893,-46.2,1.27,0
7.0,1.0,94.465,-41.8,4.961,0
2.0,0.0,94.465,-41.8,4.864,0
2.0,0.0,93.918,-42.7,4.968,0
2.0,0.0,93.444,-36.1,4.968,0
7.0,0.0,93.876,-40.0,0.682,1
10.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,93.994,-36.4,4.859,0
3.0,0.0,93.2,-42.0,4.153,0
4.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,93.075,-47.1,1.405,0
3.0,0.0,92.893,-46.2,1.281,0
3.0,0.0,93.075,-47.1,1.483,0
2.0,1.0,93.994,-36.4,4.859,0
2.0,0.0,92.431,-26.9,0.74,1
3.0,0.0,92.893,-46.2,1.281,1
2.0,0.0,93.749,-34.6,0.644,1
1.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,92.893,-46.2,1.344,0
6.0,0.0,93.444,-36.1,4.963,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.962,0
1.0,0.0,94.465,-41.8,4.961,0
0.0,1.0,93.918,-42.7,4.957,1
4.0,0.0,94.465,-41.8,4.865,0
4.0,0.0,92.893,-46.2,1.354,0
4.0,0.0,92.893,-46.2,1.334,0
3.0,0.0,94.767,-50.8,1.046,1
2.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,93.075,-47.1,1.445,0
3.0,0.0,93.918,-42.7,4.963,0
1.0,1.0,93.2,-42.0,4.076,0
1.0,0.0,93.994,-36.4,4.857,0
8.0,0.0,93.075,-47.1,1.435,1
4.0,1.0,93.2,-42.0,4.191,0
5.0,0.0,92.843,-50.0,1.663,1
1.0,1.0,94.465,-41.8,4.866,0
2.0,0.0,92.843,-50.0,1.556,1
1.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,94.465,-41.8,4.959,0
1.0,0.0,93.994,-36.4,4.856,0
3.0,0.0,92.893,-46.2,1.344,0
0.0,1.0,93.994,-36.4,4.855,0
5.0,0.0,92.431,-26.9,0.744,0
3.0,0.0,92.893,-46.2,1.334,0
2.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,94.215,-40.3,0.884,1
4.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,92.963,-40.8,1.262,0
6.0,0.0,93.444,-36.1,4.968,0
2.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,94.465,-41.8,4.961,0
1.0,0.0,92.893,-46.2,1.266,1
3.0,1.0,92.893,-46.2,1.25,0
2.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,94.215,-40.3,0.84,1
1.0,1.0,94.465,-41.8,4.962,0
4.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,93.2,-42.0,4.153,0
4.0,0.0,92.431,-26.9,0.742,0
3.0,0.0,94.465,-41.8,4.959,0
4.0,0.0,93.444,-36.1,4.963,0
3.0,0.0,92.893,-46.2,1.299,0
4.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,92.893,-46.2,1.313,0
1.0,0.0,92.893,-46.2,1.281,1
2.0,0.0,94.465,-41.8,4.864,0
2.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,93.918,-42.7,4.962,0
2.0,1.0,93.444,-36.1,4.965,0
2.0,0.0,92.893,-46.2,1.313,0
5.0,0.0,92.431,-26.9,0.733,1
1.0,1.0,92.893,-46.2,1.334,0
3.0,1.0,92.893,-46.2,1.299,0
10.0,0.0,94.465,-41.8,4.959,0
1.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,94.027,-38.3,0.9,1
4.0,0.0,93.918,-42.7,4.96,0
1.0,0.0,94.465,-41.8,4.967,0
3.0,1.0,93.2,-42.0,4.076,0
3.0,0.0,94.465,-41.8,4.959,0
1.0,0.0,92.893,-46.2,1.291,0
7.0,0.0,93.2,-42.0,4.153,0
4.0,0.0,93.444,-36.1,4.963,0
4.0,0.0,92.893,-46.2,1.281,0
3.0,0.0,92.893,-46.2,1.334,0
2.0,0.0,93.444,-36.1,4.963,0
6.0,0.0,93.2,-42.0,4.021,0
3.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.075,-47.1,1.415,1
3.0,0.0,93.2,-42.0,4.153,0
1.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.075,-47.1,1.466,0
10.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,93.994,-36.4,4.856,0
3.0,1.0,93.444,-36.1,4.964,0
3.0,1.0,93.444,-36.1,4.964,0
3.0,1.0,92.893,-46.2,1.291,0
4.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,93.075,-47.1,1.405,1
2.0,1.0,93.918,-42.7,4.961,0
4.0,0.0,92.893,-46.2,1.354,0
3.0,1.0,93.444,-36.1,4.966,0
3.0,0.0,93.075,-47.1,1.483,1
8.0,1.0,93.918,-42.7,4.957,0
4.0,0.0,93.075,-47.1,1.372,0
2.0,0.0,93.994,-36.4,4.857,0
2.0,1.0,92.893,-46.2,1.313,0
2.0,0.0,93.994,-36.4,4.859,0
1.0,1.0,93.994,-36.4,4.859,0
3.0,0.0,94.465,-41.8,4.959,0
8.0,1.0,94.465,-41.8,4.961,0
3.0,0.0,94.465,-41.8,4.958,0
3.0,1.0,93.444,-36.1,4.968,0
4.0,0.0,92.469,-33.6,1.059,0
3.0,0.0,93.444,-36.1,4.965,0
6.0,0.0,93.2,-42.0,4.076,0
6.0,0.0,93.918,-42.7,4.958,0
2.0,0.0,93.444,-36.1,4.968,0
2.0,0.0,93.994,-36.4,4.855,0
1.0,0.0,92.893,-46.2,1.334,0
6.0,0.0,93.918,-42.7,4.962,0
11.0,0.0,93.2,-42.0,4.406,1
2.0,0.0,92.893,-46.2,1.266,0
1.0,0.0,93.876,-40.0,0.699,1
5.0,0.0,92.893,-46.2,1.25,0
4.0,0.0,93.2,-42.0,4.191,0
1.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,92.893,-46.2,1.327,0
6.0,0.0,92.201,-31.4,0.884,1
7.0,0.0,94.199,-37.5,0.88,0
2.0,0.0,92.963,-40.8,1.26,1
2.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.444,-36.1,4.965,0
3.0,0.0,93.075,-47.1,1.453,0
2.0,0.0,93.994,-36.4,4.857,0
1.0,1.0,92.893,-46.2,1.266,0
10.0,0.0,94.465,-41.8,4.96,0
2.0,0.0,93.994,-36.4,4.856,0
8.0,0.0,93.2,-42.0,4.076,0
3.0,0.0,93.994,-36.4,4.864,0
3.0,0.0,93.918,-42.7,4.961,0
2.0,0.0,92.379,-29.8,0.803,0
3.0,1.0,94.465,-41.8,4.864,0
7.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.968,0
4.0,0.0,93.444,-36.1,4.962,0
1.0,0.0,92.893,-46.2,1.354,0
6.0,0.0,94.199,-37.5,0.877,0
11.0,0.0,93.918,-42.7,4.963,0
3.0,0.0,93.444,-36.1,4.966,0
2.0,1.0,93.918,-42.7,4.963,0
4.0,1.0,94.465,-41.8,4.962,0
2.0,0.0,92.843,-50.0,1.757,0
3.0,0.0,92.893,-46.2,1.266,0
5.0,0.0,93.075,-47.1,1.365,0
5.0,1.0,93.444,-36.1,4.965,0
2.0,0.0,94.601,-49.5,1.032,1
2.0,0.0,93.918,-42.7,4.96,1
4.0,0.0,93.918,-42.7,4.958,0
3.0,0.0,93.2,-42.0,4.076,0
8.0,0.0,93.2,-42.0,4.153,0
0.0,1.0,93.2,-42.0,4.021,0
4.0,1.0,93.994,-36.4,4.856,0
4.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.966,0
1.0,1.0,94.465,-41.8,4.967,0
3.0,0.0,93.994,-36.4,4.857,0
1.0,1.0,93.444,-36.1,4.963,0
2.0,1.0,93.994,-36.4,4.855,0
2.0,1.0,93.994,-36.4,4.855,0
1.0,1.0,93.444,-36.1,4.964,0
11.0,0.0,93.2,-42.0,4.12,0
0.0,1.0,93.444,-36.1,4.97,0
3.0,0.0,93.918,-42.7,4.958,1
2.0,0.0,93.444,-36.1,4.964,0
2.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.918,-42.7,4.961,0
6.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.994,-36.4,4.857,0
7.0,1.0,94.465,-41.8,4.959,0
6.0,0.0,93.075,-47.1,1.479,0
2.0,0.0,92.893,-46.2,1.291,0
3.0,0.0,93.2,-42.0,4.191,0
3.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,93.918,-42.7,4.957,0
3.0,0.0,92.893,-46.2,1.299,0
3.0,0.0,93.918,-42.7,4.955,0
6.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.075,-47.1,1.41,0
3.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.444,-36.1,4.962,0
2.0,0.0,93.2,-42.0,4.076,0
3.0,1.0,92.893,-46.2,1.266,0
3.0,0.0,92.893,-46.2,1.313,0
1.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,93.2,-42.0,4.153,0
2.0,1.0,93.918,-42.7,4.961,0
6.0,0.0,92.893,-46.2,1.334,0
0.0,0.0,93.994,-36.4,4.857,0
11.0,0.0,92.201,-31.4,0.884,0
2.0,0.0,93.994,-36.4,4.857,0
8.0,0.0,92.431,-26.9,0.739,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.968,0
2.0,0.0,92.201,-31.4,0.873,1
2.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,93.918,-42.7,4.958,0
2.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.075,-47.1,1.498,0
8.0,1.0,93.444,-36.1,4.965,0
4.0,0.0,93.2,-42.0,4.076,0
6.0,1.0,93.994,-36.4,4.86,0
4.0,0.0,92.893,-46.2,1.327,0
2.0,0.0,93.444,-36.1,4.962,0
6.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.994,-36.4,4.86,0
6.0,0.0,92.649,-30.1,0.715,0
2.0,0.0,92.201,-31.4,0.851,0
3.0,0.0,93.918,-42.7,4.96,0
3.0,0.0,93.918,-42.7,4.966,0
4.0,0.0,93.075,-47.1,1.445,0
3.0,1.0,94.465,-41.8,4.967,0
4.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,92.893,-46.2,1.281,0
5.0,1.0,93.918,-42.7,4.968,0
1.0,0.0,92.893,-46.2,1.327,0
4.0,0.0,93.918,-42.7,4.957,1
1.0,1.0,94.465,-41.8,4.864,0
1.0,1.0,93.918,-42.7,4.961,0
5.0,0.0,94.199,-37.5,0.886,0
1.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,93.918,-42.7,4.955,0
1.0,0.0,93.994,-36.4,4.857,0
8.0,1.0,93.2,-42.0,4.153,0
3.0,1.0,93.994,-36.4,4.855,0
2.0,0.0,93.798,-40.4,4.912,1
3.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,93.444,-36.1,4.965,0
2.0,1.0,93.994,-36.4,4.86,0
4.0,0.0,93.918,-42.7,4.963,0
7.0,1.0,94.465,-41.8,4.961,0
4.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,93.444,-36.1,4.963,0
1.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,92.893,-46.2,1.244,1
2.0,0.0,92.893,-46.2,1.291,0
0.0,1.0,93.444,-36.1,4.963,0
8.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,94.199,-37.5,0.886,1
2.0,0.0,93.075,-47.1,1.423,0
8.0,0.0,93.444,-36.1,4.963,0
3.0,0.0,92.893,-46.2,1.244,0
2.0,0.0,92.963,-40.8,1.26,1
8.0,0.0,93.994,-36.4,4.858,0
10.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.994,-36.4,4.859,0
4.0,0.0,92.893,-46.2,1.25,0
6.0,0.0,92.893,-46.2,1.354,0
2.0,0.0,94.465,-41.8,4.96,0
1.0,0.0,93.918,-42.7,4.96,0
1.0,0.0,93.2,-42.0,4.191,0
3.0,0.0,93.918,-42.7,4.96,0
6.0,0.0,93.876,-40.0,0.682,0
2.0,0.0,93.918,-42.7,4.958,0
10.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,94.465,-41.8,4.864,0
2.0,0.0,92.379,-29.8,0.781,1
4.0,1.0,93.918,-42.7,4.968,0
1.0,0.0,93.075,-47.1,1.453,0
4.0,0.0,93.994,-36.4,4.857,0
1.0,1.0,93.444,-36.1,4.964,0
2.0,1.0,94.465,-41.8,4.96,0
4.0,0.0,92.893,-46.2,1.299,0
6.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,93.444,-36.1,4.966,0
1.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.994,-36.4,4.855,0
4.0,0.0,92.649,-30.1,0.715,0
2.0,0.0,94.465,-41.8,4.864,0
2.0,1.0,93.444,-36.1,4.963,0
4.0,0.0,94.465,-41.8,4.959,1
11.0,0.0,93.075,-47.1,1.453,0
2.0,0.0,93.918,-42.7,4.958,0
4.0,0.0,94.465,-41.8,4.96,0
4.0,0.0,93.075,-47.1,1.405,0
2.0,1.0,92.713,-33.0,0.721,1
1.0,1.0,94.465,-41.8,4.959,0
3.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,94.465,-41.8,4.865,0
1.0,0.0,93.918,-42.7,4.962,0
5.0,0.0,93.444,-36.1,4.965,0
4.0,1.0,94.465,-41.8,4.961,0
4.0,0.0,92.893,-46.2,1.299,0
3.0,1.0,93.994,-36.4,4.86,0
5.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,94.465,-41.8,4.962,0
3.0,0.0,94.465,-41.8,4.959,0
2.0,0.0,94.027,-38.3,0.898,0
3.0,1.0,93.444,-36.1,4.967,0
3.0,0.0,94.465,-41.8,4.961,0
0.0,0.0,93.918,-42.7,4.959,0
5.0,0.0,92.843,-50.0,1.663,1
3.0,1.0,93.444,-36.1,4.966,0
2.0,0.0,93.918,-42.7,4.96,0
8.0,0.0,94.465,-41.8,4.958,0
6.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,93.994,-36.4,4.857,0
4.0,1.0,93.918,-42.7,4.96,0
10.0,0.0,93.2,-42.0,4.076,0
4.0,0.0,93.444,-36.1,4.963,0
3.0,0.0,93.444,-36.1,4.967,0
2.0,0.0,92.963,-40.8,1.268,0
4.0,0.0,93.444,-36.1,4.963,0
8.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,92.893,-46.2,1.27,0
2.0,0.0,93.2,-42.0,4.021,0
1.0,0.0,92.893,-46.2,1.281,0
8.0,1.0,93.2,-42.0,4.191,0
3.0,0.0,93.2,-42.0,4.076,0
3.0,0.0,93.798,-40.4,4.827,0
1.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.444,-36.1,4.964,0
1.0,0.0,93.918,-42.7,4.961,0
11.0,0.0,92.963,-40.8,1.268,0
10.0,1.0,93.918,-42.7,4.958,0
4.0,0.0,93.994,-36.4,4.856,0
5.0,0.0,94.465,-41.8,4.865,0
4.0,0.0,93.918,-42.7,4.963,0
1.0,0.0,92.893,-46.2,1.266,0
2.0,1.0,93.444,-36.1,4.968,0
2.0,0.0,92.893,-46.2,1.291,0
8.0,0.0,93.075,-47.1,1.435,1
1.0,0.0,92.431,-26.9,0.728,1
2.0,0.0,92.431,-26.9,0.739,1
1.0,0.0,93.918,-42.7,4.968,0
8.0,0.0,93.444,-36.1,4.964,0
1.0,1.0,93.075,-47.1,1.41,0
10.0,0.0,93.994,-36.4,4.859,0
4.0,0.0,93.075,-47.1,1.365,0
8.0,0.0,92.963,-40.8,1.266,0
4.0,0.0,92.963,-40.8,1.26,0
2.0,0.0,93.876,-40.0,0.699,0
2.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,92.431,-26.9,0.728,0
3.0,1.0,93.918,-42.7,4.963,0
2.0,0.0,93.075,-47.1,1.479,0
4.0,1.0,93.994,-36.4,4.86,0
6.0,0.0,92.379,-29.8,0.741,0
4.0,0.0,93.918,-42.7,4.962,0
3.0,1.0,93.994,-36.4,4.86,0
2.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,93.075,-47.1,1.405,0
11.0,0.0,92.201,-31.4,0.869,1
4.0,0.0,93.994,-36.4,4.856,0
6.0,0.0,92.893,-46.2,1.313,0
2.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,93.994,-36.4,4.857,0
7.0,0.0,93.994,-36.4,4.855,0
9.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.2,-42.0,4.12,0
1.0,0.0,93.994,-36.4,4.864,0
1.0,1.0,93.918,-42.7,4.962,0
1.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,93.075,-47.1,1.445,0
3.0,0.0,94.465,-41.8,4.961,0
6.0,1.0,93.444,-36.1,4.968,0
6.0,0.0,93.994,-36.4,4.859,0
3.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.2,-42.0,4.076,0
6.0,0.0,93.2,-42.0,4.153,0
2.0,1.0,93.994,-36.4,4.856,0
2.0,0.0,94.465,-41.8,4.96,1
6.0,0.0,93.2,-42.0,4.076,0
2.0,1.0,92.893,-46.2,1.244,1
6.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,93.918,-42.7,4.957,0
1.0,0.0,93.994,-36.4,4.855,0
4.0,0.0,93.444,-36.1,4.97,0
7.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,93.444,-36.1,4.967,0
4.0,0.0,94.465,-41.8,4.967,0
1.0,0.0,92.893,-46.2,1.25,0
4.0,1.0,93.444,-36.1,4.965,0
3.0,0.0,93.444,-36.1,4.968,0
6.0,0.0,93.918,-42.7,4.962,0
6.0,0.0,93.2,-42.0,4.076,0
5.0,1.0,92.201,-31.4,0.838,1
4.0,0.0,93.918,-42.7,4.961,0
4.0,0.0,93.2,-42.0,4.12,0
5.0,0.0,92.893,-46.2,1.344,0
1.0,0.0,92.893,-46.2,1.266,1
0.0,1.0,93.444,-36.1,4.966,0
3.0,0.0,94.465,-41.8,4.961,0
1.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,94.465,-41.8,4.864,0
6.0,0.0,93.2,-42.0,4.12,0
4.0,0.0,93.918,-42.7,4.962,0
6.0,1.0,93.994,-36.4,4.857,0
2.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,94.465,-41.8,4.961,0
3.0,1.0,94.465,-41.8,4.961,0
8.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.444,-36.1,4.963,1
3.0,0.0,94.465,-41.8,4.864,0
3.0,0.0,94.465,-41.8,4.962,0
3.0,1.0,93.994,-36.4,4.855,0
4.0,1.0,93.994,-36.4,4.856,0
2.0,0.0,93.918,-42.7,4.96,0
1.0,0.0,93.994,-36.4,4.86,0
9.0,0.0,92.843,-50.0,1.799,0
7.0,0.0,92.963,-40.8,1.26,1
3.0,0.0,92.893,-46.2,1.266,0
3.0,1.0,93.994,-36.4,4.857,0
6.0,0.0,93.918,-42.7,4.958,0
4.0,0.0,93.444,-36.1,4.966,0
